GeneId	shNC-1	shNC-2	shMIB1-1	shMIB1-2
ENSG00000234413	0	0	0	0
ENSG00000234414	0	0	0	0
ENSG00000234415	0	0	0	0
ENSG00000234418	0	0	0	0
ENSG00000234419	0	0	0	0
ENSG00000234420	185	235	228	170
ENSG00000234421	0	0	0	0
ENSG00000234422	0	0	0	0
ENSG00000234423	0	0	0	0
ENSG00000234424	0	0	1	0
ENSG00000234425	0	0	0	0
ENSG00000234426	0	0	0	0
ENSG00000234427	0	0	0	0
ENSG00000234428	0	0	0	0
ENSG00000234429	0	0	0	0
ENSG00000234431	0	0	0	0
ENSG00000234432	3	10	11	4
ENSG00000234435	0	0	0	0
ENSG00000234436	0	0	0	0
ENSG00000234438	0	0	0	0
ENSG00000234439	0	0	0	0
ENSG00000234441	0	0	0	0
ENSG00000234442	0	0	0	0
ENSG00000234444	0	1	2	0
ENSG00000234445	0	0	0	0
ENSG00000234446	0	0	0	0
ENSG00000234448	0	0	0	0
ENSG00000234450	0	0	0	0
ENSG00000234451	0	0	0	0
ENSG00000234452	0	0	0	0
ENSG00000234455	0	0	0	0
ENSG00000234456	0	0	0	0
ENSG00000234457	0	0	0	0
ENSG00000234458	0	0	0	0
ENSG00000234459	0	0	0	0
ENSG00000234460	0	1	0	0
ENSG00000234463	0	0	0	0
ENSG00000234464	0	0	0	0
ENSG00000234465	3	3	1	2
ENSG00000234466	0	0	0	0
ENSG00000234467	0	0	0	0
ENSG00000234469	0	3	2	1
ENSG00000234471	0	0	0	0
ENSG00000234473	3	1	0	0
ENSG00000234474	0	0	0	0
ENSG00000234476	0	0	0	0
ENSG00000234477	1	0	1	0
ENSG00000234478	0	0	0	0
ENSG00000234479	0	0	0	0
ENSG00000234480	0	0	0	0
ENSG00000234481	0	0	0	0
ENSG00000234484	0	0	0	0
ENSG00000234485	0	0	0	0
ENSG00000234488	0	0	0	0
ENSG00000234489	0	0	0	0
ENSG00000234491	0	0	0	0
ENSG00000234492	2	3	0	0
ENSG00000234493	0	0	0	0
ENSG00000234494	29	54	47	37
ENSG00000234496	0	0	0	0
ENSG00000234497	0	0	0	0
ENSG00000234498	19	12	30	24
ENSG00000234500	0	0	0	0
ENSG00000234502	0	0	1	0
ENSG00000234503	0	0	0	0
ENSG00000234504	0	0	0	0
ENSG00000234506	0	0	0	0
ENSG00000234509	2	0	1	1
ENSG00000234511	0	0	0	0
ENSG00000234512	0	0	0	0
ENSG00000234513	0	0	1	0
ENSG00000234515	0	0	0	0
ENSG00000234518	5	3	5	6
ENSG00000234519	0	0	0	0
ENSG00000234520	1	0	0	0
ENSG00000234521	0	0	1	0
ENSG00000234522	0	0	0	0
ENSG00000234523	0	0	0	0
ENSG00000234524	0	0	0	0
ENSG00000234527	0	0	0	0
ENSG00000234529	0	0	0	0
ENSG00000234534	0	0	0	0
ENSG00000234535	0	0	0	0
ENSG00000234537	0	0	0	0
ENSG00000234538	0	0	0	0
ENSG00000234540	0	0	0	0
ENSG00000234541	0	0	0	0
ENSG00000234542	0	0	0	0
ENSG00000234544	0	0	0	0
ENSG00000234545	458	541	608	393
ENSG00000234546	7	4	11	4
ENSG00000234548	0	0	0	0
ENSG00000234551	0	1	1	0
ENSG00000234553	0	0	0	0
ENSG00000234556	0	0	0	0
ENSG00000234557	0	0	0	0
ENSG00000234558	0	3	0	2
ENSG00000234559	0	0	0	0
ENSG00000234560	0	0	0	0
ENSG00000234562	0	0	0	0
ENSG00000234564	0	0	0	0
ENSG00000234565	0	0	0	0
ENSG00000234566	0	0	0	0
ENSG00000234567	0	0	0	0
ENSG00000234568	0	0	0	0
ENSG00000234569	0	0	0	0
ENSG00000234570	0	0	0	0
ENSG00000234571	0	0	0	0
ENSG00000234572	0	0	0	0
ENSG00000234573	0	0	0	0
ENSG00000234575	0	0	0	0
ENSG00000234576	0	0	0	0
ENSG00000234577	0	0	0	0
ENSG00000234578	0	0	0	0
ENSG00000234579	0	0	0	0
ENSG00000234580	0	0	0	0
ENSG00000234583	0	0	0	0
ENSG00000234584	0	0	0	0
ENSG00000234585	29	43	59	30
ENSG00000234586	0	0	0	0
ENSG00000234587	0	0	0	0
ENSG00000234588	0	0	0	0
ENSG00000234589	10	10	23	8
ENSG00000234590	0	0	0	0
ENSG00000234592	0	0	0	0
ENSG00000234593	0	0	0	0
ENSG00000234594	0	0	0	0
ENSG00000234595	0	0	0	0
ENSG00000234597	0	0	0	0
ENSG00000234601	0	0	0	0
ENSG00000234602	66	62	83	46
ENSG00000234604	0	0	0	0
ENSG00000234607	0	0	0	0
ENSG00000234608	225	292	269	221
ENSG00000234611	0	0	0	0
ENSG00000234612	1	0	0	1
ENSG00000234613	0	0	0	0
ENSG00000234614	0	0	0	1
ENSG00000234616	280	279	401	293
ENSG00000234617	4	2	6	1
ENSG00000234618	9	3	4	5
ENSG00000234619	0	0	0	0
ENSG00000234620	0	0	0	0
ENSG00000234622	0	0	0	0
ENSG00000234624	0	0	0	0
ENSG00000234625	0	0	0	0
ENSG00000234626	0	0	0	0
ENSG00000234627	0	0	0	0
ENSG00000234629	0	0	0	0
ENSG00000234630	0	0	0	0
ENSG00000234632	0	0	0	0
ENSG00000234634	0	0	0	0
ENSG00000234636	0	3	1	2
ENSG00000234637	0	0	0	0
ENSG00000234638	0	0	0	0
ENSG00000234639	0	0	0	0
ENSG00000234640	0	0	0	0
ENSG00000234644	0	0	0	0
ENSG00000234645	0	0	1	1
ENSG00000234646	0	0	0	0
ENSG00000234647	0	0	0	0
ENSG00000234648	0	0	0	0
ENSG00000234650	0	0	0	0
ENSG00000234652	0	0	0	0
ENSG00000234653	0	0	0	0
ENSG00000234655	0	0	0	0
ENSG00000234658	0	0	0	0
ENSG00000234660	0	0	0	0
ENSG00000234661	0	0	0	0
ENSG00000234663	0	0	0	0
ENSG00000234664	82	47	163	45
ENSG00000234665	26	37	28	33
ENSG00000234667	2	6	5	4
ENSG00000234670	0	0	0	0
ENSG00000234671	0	0	0	0
ENSG00000234675	0	0	0	0
ENSG00000234676	0	0	0	0
ENSG00000234677	0	0	0	0
ENSG00000234678	32	33	43	35
ENSG00000234680	0	0	0	0
ENSG00000234682	0	0	0	0
ENSG00000234683	0	0	0	0
ENSG00000234684	20	39	33	17
ENSG00000234685	3	3	5	8
ENSG00000234686	0	0	0	0
ENSG00000234688	0	0	0	0
ENSG00000234690	2	2	7	8
ENSG00000234692	0	0	0	0
ENSG00000234693	0	0	1	0
ENSG00000234694	7	2	6	9
ENSG00000234695	0	0	0	0
ENSG00000234696	0	0	0	0
ENSG00000234698	0	0	0	1
ENSG00000234699	1	9	5	1
ENSG00000234700	0	0	0	0
ENSG00000234701	0	0	0	0
ENSG00000234702	0	0	0	0
ENSG00000234703	0	0	0	0
ENSG00000234705	0	0	1	0
ENSG00000234706	0	0	0	0
ENSG00000234707	0	0	0	1
ENSG00000234709	1	0	0	1
ENSG00000234710	0	0	0	0
ENSG00000234711	0	0	0	0
ENSG00000234712	0	0	0	0
ENSG00000234713	0	0	0	0
ENSG00000234714	0	0	0	0
ENSG00000234715	0	0	0	0
ENSG00000234716	0	0	0	0
ENSG00000234717	0	0	0	0
ENSG00000234718	0	0	0	0
ENSG00000234719	9	25	27	8
ENSG00000234720	4	0	1	2
ENSG00000234721	0	0	0	0
ENSG00000234722	0	0	0	0
ENSG00000234723	0	0	0	0
ENSG00000234724	0	0	0	0
ENSG00000234726	0	0	0	0
ENSG00000234730	0	0	0	0
ENSG00000234731	0	0	0	0
ENSG00000234732	0	0	0	0
ENSG00000234735	0	0	0	0
ENSG00000234736	0	0	0	0
ENSG00000234737	4	5	1	8
ENSG00000234740	0	0	0	0
ENSG00000234741	2900	2856	3158	2509
ENSG00000234742	4	8	15	3
ENSG00000234743	6	8	15	3
ENSG00000234744	0	0	0	0
ENSG00000234745	684	728	994	910
ENSG00000234748	0	0	0	0
ENSG00000234749	0	0	0	0
ENSG00000234750	0	0	0	0
ENSG00000234751	0	0	0	0
ENSG00000234752	0	0	0	0
ENSG00000234753	5	6	4	1
ENSG00000234754	0	0	0	0
ENSG00000234756	0	0	0	0
ENSG00000234758	0	0	0	0
ENSG00000234761	0	0	0	0
ENSG00000234763	0	0	0	0
ENSG00000234764	0	3	0	0
ENSG00000234765	0	0	0	0
ENSG00000234766	0	0	0	0
ENSG00000234767	0	0	0	0
ENSG00000234768	0	0	0	0
ENSG00000234769	32	70	34	40
ENSG00000234770	0	0	0	0
ENSG00000234771	56	55	57	42
ENSG00000234772	0	0	1	1
ENSG00000234773	3	3	4	0
ENSG00000234775	0	0	0	0
ENSG00000234776	1	0	1	3
ENSG00000234777	0	0	0	0
ENSG00000234779	0	0	0	0
ENSG00000234780	0	0	0	0
ENSG00000234781	0	0	0	0
ENSG00000234782	12	10	13	5
ENSG00000234784	0	0	0	0
ENSG00000234785	1	2	1	2
ENSG00000234787	0	0	0	0
ENSG00000234788	0	0	0	0
ENSG00000234789	0	0	0	0
ENSG00000234790	0	0	0	0
ENSG00000234791	0	0	0	0
ENSG00000234792	0	0	0	0
ENSG00000234793	0	0	0	0
ENSG00000234795	0	0	0	0
ENSG00000234796	0	0	0	0
ENSG00000234797	79	82	81	62
ENSG00000234800	0	0	0	0
ENSG00000234801	0	2	0	0
ENSG00000234803	0	0	0	0
ENSG00000234805	3	6	5	7
ENSG00000234806	0	0	0	0
ENSG00000234807	8	4	4	9
ENSG00000234810	0	0	0	0
ENSG00000234811	0	0	0	0
ENSG00000234812	0	0	0	0
ENSG00000234813	0	0	0	0
ENSG00000234814	9	4	8	9
ENSG00000234816	1	0	0	0
ENSG00000234817	0	1	0	0
ENSG00000234818	0	0	0	0
ENSG00000234819	0	0	0	0
ENSG00000234821	0	0	0	0
ENSG00000234825	9	5	5	4
ENSG00000234826	0	0	0	0
ENSG00000234828	1	4	0	4
ENSG00000234829	0	1	0	0
ENSG00000234830	0	0	0	0
ENSG00000234832	0	0	0	0
ENSG00000234835	1	0	1	0
ENSG00000234837	0	0	0	0
ENSG00000234838	0	0	0	0
ENSG00000234839	0	0	0	0
ENSG00000234840	0	1	1	1
ENSG00000234841	0	2	0	0
ENSG00000234842	0	0	0	0
ENSG00000234844	0	0	0	0
ENSG00000234848	0	0	0	0
ENSG00000234850	0	0	0	0
ENSG00000234851	72	67	68	54
ENSG00000234853	0	0	0	0
ENSG00000234854	0	0	0	0
ENSG00000234855	0	0	0	0
ENSG00000234857	1094	1113	1049	990
ENSG00000234859	3	0	0	1
ENSG00000234860	0	0	0	0
ENSG00000234861	0	0	0	0
ENSG00000234862	0	0	0	0
ENSG00000234863	0	0	0	0
ENSG00000234864	0	0	0	0
ENSG00000234865	0	0	0	0
ENSG00000234869	0	0	0	1
ENSG00000234872	0	0	0	0
ENSG00000234877	0	0	0	0
ENSG00000234878	0	0	0	0
ENSG00000234880	0	0	0	0
ENSG00000234881	0	0	0	0
ENSG00000234882	4	0	4	1
ENSG00000234883	0	0	0	0
ENSG00000234884	0	0	2	0
ENSG00000234886	0	0	0	0
ENSG00000234888	0	0	0	0
ENSG00000234889	0	0	0	0
ENSG00000234890	0	0	0	0
ENSG00000234891	0	0	0	0
ENSG00000234892	0	0	0	0
ENSG00000234894	0	0	0	0
ENSG00000234895	0	0	0	0
ENSG00000234896	1	0	0	1
ENSG00000234898	0	0	0	0
ENSG00000234899	32	22	30	23
ENSG00000234900	0	0	0	0
ENSG00000234901	0	0	0	0
ENSG00000234902	0	0	0	0
ENSG00000234903	0	0	0	0
ENSG00000234906	0	0	0	0
ENSG00000234907	0	0	0	0
ENSG00000234910	0	0	0	0
ENSG00000234911	1	0	1	1
ENSG00000234912	100	120	157	76
ENSG00000234913	0	0	1	0
ENSG00000234915	0	0	0	0
ENSG00000234917	1	1	2	0
ENSG00000234918	0	0	0	0
ENSG00000234919	0	0	0	0
ENSG00000234921	0	0	0	0
ENSG00000234922	0	0	0	0
ENSG00000234925	1	0	0	0
ENSG00000234927	0	0	0	0
ENSG00000234928	0	0	0	0
ENSG00000234929	0	0	0	0
ENSG00000234931	0	0	0	0
ENSG00000234932	0	0	0	0
ENSG00000234933	0	0	0	0
ENSG00000234934	0	0	0	0
ENSG00000234936	0	0	0	0
ENSG00000234937	0	0	0	0
ENSG00000234938	0	0	0	0
ENSG00000234939	0	0	0	0
ENSG00000234940	0	0	0	0
ENSG00000234941	0	0	0	0
ENSG00000234942	0	0	0	0
ENSG00000234943	0	0	0	0
ENSG00000234944	0	0	0	0
ENSG00000234945	0	0	0	0
ENSG00000234946	0	0	0	0
ENSG00000234948	0	1	0	0
ENSG00000234949	21	18	13	18
ENSG00000234950	0	0	0	0
ENSG00000234952	0	0	0	0
ENSG00000234953	0	0	0	0
ENSG00000234956	0	0	0	0
ENSG00000234958	0	0	0	0
ENSG00000234961	0	0	0	0
ENSG00000234962	0	0	0	0
ENSG00000234964	20	8	15	6
ENSG00000234965	35	15	35	14
ENSG00000234967	0	0	0	0
ENSG00000234969	2	0	2	0
ENSG00000234973	0	0	0	0
ENSG00000234975	8	7	21	18
ENSG00000234977	0	0	0	0
ENSG00000234979	0	0	0	0
ENSG00000234981	0	0	0	0
ENSG00000234982	0	0	0	0
ENSG00000234983	0	0	0	0
ENSG00000234984	0	0	0	0
ENSG00000234985	0	0	0	0
ENSG00000234986	0	0	0	0
ENSG00000234988	1	0	0	0
ENSG00000234993	0	0	0	0
ENSG00000234995	0	0	0	0
ENSG00000234996	15	21	10	10
ENSG00000234997	0	0	0	0
ENSG00000234998	0	0	0	0
ENSG00000234999	0	0	0	0
ENSG00000235001	6	1	3	1
ENSG00000235002	0	0	0	0
ENSG00000235004	0	0	0	0
ENSG00000235005	0	0	0	0
ENSG00000235007	0	0	0	0
ENSG00000235008	9	17	10	14
ENSG00000235009	0	0	0	0
ENSG00000235010	0	0	0	0
ENSG00000235011	0	0	0	0
ENSG00000235012	1	0	0	0
ENSG00000235013	0	0	0	0
ENSG00000235014	0	0	0	0
ENSG00000235015	0	0	0	0
ENSG00000235016	0	0	0	0
ENSG00000235018	0	0	0	0
ENSG00000235020	0	0	0	0
ENSG00000235021	0	0	0	0
ENSG00000235023	2	3	0	2
ENSG00000235024	0	0	0	0
ENSG00000235026	0	0	0	0
ENSG00000235027	0	0	0	0
ENSG00000235028	0	0	0	0
ENSG00000235029	0	0	1	0
ENSG00000235032	0	0	0	0
ENSG00000235033	0	1	1	2
ENSG00000235034	8	1	11	6
ENSG00000235035	0	0	0	0
ENSG00000235036	2	0	0	1
ENSG00000235038	0	0	0	0
ENSG00000235039	0	0	0	0
ENSG00000235040	0	0	0	0
ENSG00000235042	0	0	0	0
ENSG00000235043	3	3	2	5
ENSG00000235044	0	0	0	0
ENSG00000235045	0	0	0	0
ENSG00000235047	0	0	0	0
ENSG00000235049	0	0	0	0
ENSG00000235050	0	0	0	0
ENSG00000235051	0	0	0	0
ENSG00000235052	0	1	0	2
ENSG00000235054	0	0	0	0
ENSG00000235055	0	0	0	0
ENSG00000235056	0	0	0	0
ENSG00000235058	0	0	0	0
ENSG00000235059	0	0	0	0
ENSG00000235060	0	0	0	0
ENSG00000235061	0	0	0	0
ENSG00000235062	0	0	0	0
ENSG00000235064	0	0	0	0
ENSG00000235065	1	4	2	2
ENSG00000235066	0	0	0	0
ENSG00000235069	0	0	0	0
ENSG00000235070	2	2	1	1
ENSG00000235071	0	0	0	0
ENSG00000235072	0	2	3	2
ENSG00000235076	0	0	0	0
ENSG00000235077	0	0	0	0
ENSG00000235078	4	1	2	2
ENSG00000235079	0	0	0	0
ENSG00000235080	0	0	0	0
ENSG00000235081	0	0	0	0
ENSG00000235082	3	3	2	0
ENSG00000235083	0	0	0	0
ENSG00000235084	0	0	1	1
ENSG00000235085	0	0	0	0
ENSG00000235086	0	0	0	1
ENSG00000235088	0	0	0	0
ENSG00000235089	0	0	0	0
ENSG00000235090	0	0	0	1
ENSG00000235091	0	0	0	0
ENSG00000235092	28	36	18	22
ENSG00000235094	0	0	0	0
ENSG00000235095	0	0	0	0
ENSG00000235096	0	0	0	0
ENSG00000235097	19	33	14	43
ENSG00000235098	0	0	0	1
ENSG00000235099	0	0	0	0
ENSG00000235100	1	3	3	0
ENSG00000235101	0	0	0	0
ENSG00000235102	0	0	0	0
ENSG00000235105	1	0	1	1
ENSG00000235106	312	376	402	331
ENSG00000235108	0	0	0	0
ENSG00000235109	68	109	87	69
ENSG00000235110	0	0	0	0
ENSG00000235111	0	4	4	1
ENSG00000235112	0	0	0	0
ENSG00000235113	0	0	0	0
ENSG00000235115	0	0	0	0
ENSG00000235118	0	0	0	0
ENSG00000235119	0	0	0	0
ENSG00000235120	0	0	0	0
ENSG00000235121	0	0	0	0
ENSG00000235122	0	0	0	0
ENSG00000235123	0	0	0	0
ENSG00000235124	0	0	0	0
ENSG00000235126	0	0	0	0
ENSG00000235127	0	0	0	0
ENSG00000235128	0	0	0	0
ENSG00000235129	0	0	0	0
ENSG00000235131	0	0	0	0
ENSG00000235133	0	0	0	0
ENSG00000235136	0	0	0	0
ENSG00000235137	0	0	0	0
ENSG00000235138	0	0	0	0
ENSG00000235139	0	0	0	0
ENSG00000235140	0	0	0	0
ENSG00000235141	0	0	0	0
ENSG00000235142	0	0	0	0
ENSG00000235143	0	0	0	0
ENSG00000235145	0	0	0	1
ENSG00000235146	0	0	0	0
ENSG00000235147	0	0	0	0
ENSG00000235148	0	0	0	0
ENSG00000235149	0	0	0	0
ENSG00000235150	0	0	0	0
ENSG00000235151	1	0	1	1
ENSG00000235152	0	0	0	0
ENSG00000235154	0	0	0	0
ENSG00000235156	0	0	0	0
ENSG00000235158	0	0	0	0
ENSG00000235159	1	0	1	0
ENSG00000235160	0	0	0	0
ENSG00000235162	680	691	753	468
ENSG00000235163	0	0	0	0
ENSG00000235165	0	0	0	0
ENSG00000235166	0	0	0	0
ENSG00000235168	0	0	0	0
ENSG00000235169	5	4	10	7
ENSG00000235170	0	0	0	0
ENSG00000235172	10	17	16	19
ENSG00000235173	511	546	624	492
ENSG00000235174	0	0	1	1
ENSG00000235175	0	0	0	0
ENSG00000235180	0	0	0	0
ENSG00000235181	0	0	0	0
ENSG00000235182	0	0	0	0
ENSG00000235183	0	0	0	0
ENSG00000235185	0	0	0	0
ENSG00000235186	0	0	0	0
ENSG00000235189	0	0	0	0
ENSG00000235190	0	0	0	0
ENSG00000235191	0	0	0	0
ENSG00000235192	0	0	0	2
ENSG00000235194	28	25	29	20
ENSG00000235196	0	0	0	0
ENSG00000235197	0	0	0	0
ENSG00000235198	0	0	0	0
ENSG00000235199	0	0	0	0
ENSG00000235200	0	0	0	0
ENSG00000235201	0	0	0	0
ENSG00000235202	0	0	0	0
ENSG00000235203	0	0	0	0
ENSG00000235204	0	0	0	0
ENSG00000235205	0	0	0	0
ENSG00000235207	0	0	0	0
ENSG00000235208	0	0	0	0
ENSG00000235209	1	0	0	0
ENSG00000235211	0	0	0	0
ENSG00000235213	0	0	0	0
ENSG00000235214	0	0	0	0
ENSG00000235215	0	0	0	0
ENSG00000235217	2	1	3	8
ENSG00000235218	0	0	0	0
ENSG00000235219	0	0	0	0
ENSG00000235221	0	0	0	0
ENSG00000235224	0	0	0	0
ENSG00000235225	0	0	0	0
ENSG00000235226	0	0	0	0
ENSG00000235227	0	0	0	0
ENSG00000235232	0	0	0	0
ENSG00000235235	0	0	0	0
ENSG00000235236	0	0	0	0
ENSG00000235237	0	0	0	0
ENSG00000235238	2	3	2	2
ENSG00000235239	0	0	0	0
ENSG00000235240	0	0	0	0
ENSG00000235241	0	0	0	0
ENSG00000235242	0	0	0	0
ENSG00000235243	0	0	0	0
ENSG00000235244	0	1	2	1
ENSG00000235245	3	1	1	1
ENSG00000235246	0	0	0	0
ENSG00000235248	0	0	0	0
ENSG00000235251	0	0	0	0
ENSG00000235253	0	0	0	0
ENSG00000235254	0	0	1	0
ENSG00000235256	0	0	0	0
ENSG00000235257	11	9	9	4
ENSG00000235258	0	0	0	0
ENSG00000235262	0	0	0	0
ENSG00000235263	0	0	0	0
ENSG00000235264	0	0	0	0
ENSG00000235266	0	0	0	0
ENSG00000235267	0	0	2	0
ENSG00000235268	0	0	0	0
ENSG00000235269	99	35	65	18
ENSG00000235271	0	0	0	0
ENSG00000235272	1	3	1	0
ENSG00000235274	0	0	0	0
ENSG00000235275	0	0	0	0
ENSG00000235277	0	0	0	0
ENSG00000235278	0	0	0	0
ENSG00000235279	0	0	0	0
ENSG00000235280	4	4	3	2
ENSG00000235281	0	0	0	0
ENSG00000235282	0	0	0	0
ENSG00000235284	0	0	0	0
ENSG00000235285	0	0	0	0
ENSG00000235286	0	0	0	0
ENSG00000235288	75	95	294	88
ENSG00000235289	0	0	0	0
ENSG00000235290	0	0	0	0
ENSG00000235292	0	0	0	0
ENSG00000235293	0	0	0	1
ENSG00000235294	0	0	0	0
ENSG00000235295	0	0	0	0
ENSG00000235296	0	0	0	0
ENSG00000235297	1	0	0	1
ENSG00000235298	0	0	0	0
ENSG00000235299	0	0	0	0
ENSG00000235300	1	0	1	0
ENSG00000235301	0	0	0	0
ENSG00000235303	0	0	0	0
ENSG00000235304	0	0	0	0
ENSG00000235306	0	0	0	0
ENSG00000235308	0	0	0	0
ENSG00000235310	0	0	0	0
ENSG00000235312	0	0	0	0
ENSG00000235313	0	1	0	0
ENSG00000235314	7	4	8	7
ENSG00000235315	0	0	0	0
ENSG00000235316	9	8	9	9
ENSG00000235318	0	0	0	0
ENSG00000235319	0	0	0	0
ENSG00000235321	0	0	0	0
ENSG00000235323	0	0	0	0
ENSG00000235325	0	0	0	0
ENSG00000235328	0	0	0	0
ENSG00000235329	0	0	0	0
ENSG00000235330	1	1	5	1
ENSG00000235332	0	0	0	0
ENSG00000235333	0	0	0	15
ENSG00000235334	0	0	0	0
ENSG00000235335	0	0	0	0
ENSG00000235337	0	0	0	0
ENSG00000235338	0	0	0	0
ENSG00000235339	0	0	0	0
ENSG00000235343	0	0	0	0
ENSG00000235347	0	0	0	0
ENSG00000235349	0	0	0	0
ENSG00000235350	0	0	0	0
ENSG00000235351	0	0	0	0
ENSG00000235352	0	0	0	0
ENSG00000235354	0	0	0	0
ENSG00000235356	0	0	0	0
ENSG00000235357	0	0	0	0
ENSG00000235358	0	0	0	0
ENSG00000235361	0	0	0	0
ENSG00000235363	6	8	13	1
ENSG00000235366	0	0	0	0
ENSG00000235368	0	0	0	0
ENSG00000235369	0	0	0	0
ENSG00000235370	2	2	3	7
ENSG00000235371	0	0	0	1
ENSG00000235374	15	17	16	14
ENSG00000235376	1	0	0	2
ENSG00000235377	0	0	0	0
ENSG00000235378	0	0	0	0
ENSG00000235379	0	0	0	0
ENSG00000235381	15	20	10	10
ENSG00000235382	0	0	0	0
ENSG00000235385	0	0	1	1
ENSG00000235386	0	0	0	0
ENSG00000235387	0	2	0	1
ENSG00000235389	0	0	0	0
ENSG00000235390	0	0	0	0
ENSG00000235397	0	0	0	0
ENSG00000235399	0	0	0	0
ENSG00000235400	0	0	0	0
ENSG00000235403	0	0	0	0
ENSG00000235407	0	0	0	0
ENSG00000235408	1	0	0	1
ENSG00000235410	0	0	0	0
ENSG00000235411	0	1	0	0
ENSG00000235412	0	0	0	0
ENSG00000235413	0	0	0	0
ENSG00000235414	0	0	0	0
ENSG00000235415	0	0	0	0
ENSG00000235416	0	0	0	0
ENSG00000235419	0	0	0	0
ENSG00000235420	0	0	0	0
ENSG00000235421	0	1	0	0
ENSG00000235422	0	0	0	0
ENSG00000235424	0	0	0	0
ENSG00000235425	0	0	0	0
ENSG00000235426	0	0	0	0
ENSG00000235427	0	0	0	0
ENSG00000235429	0	0	0	0
ENSG00000235430	0	0	0	0
ENSG00000235431	0	0	0	0
ENSG00000235432	0	0	0	0
ENSG00000235433	0	0	0	0
ENSG00000235434	0	0	0	0
ENSG00000235435	0	0	0	0
ENSG00000235436	0	0	0	0
ENSG00000235437	133	163	214	181
ENSG00000235438	0	0	0	0
ENSG00000235440	0	0	0	0
ENSG00000235444	0	0	0	0
ENSG00000235445	0	0	0	0
ENSG00000235446	0	0	0	0
ENSG00000235447	0	0	0	0
ENSG00000235448	3	4	2	0
ENSG00000235449	0	0	0	0
ENSG00000235450	0	0	0	0
ENSG00000235451	0	0	0	0
ENSG00000235453	21	9	19	9
ENSG00000235454	12	11	4	9
ENSG00000235455	0	0	0	0
ENSG00000235459	0	0	0	0
ENSG00000235461	0	0	0	0
ENSG00000235462	0	0	0	0
ENSG00000235463	0	0	0	0
ENSG00000235464	0	0	0	0
ENSG00000235467	0	0	0	0
ENSG00000235469	0	0	0	0
ENSG00000235470	0	0	0	0
ENSG00000235472	1	0	1	1
ENSG00000235478	0	0	0	0
ENSG00000235479	0	0	0	0
ENSG00000235480	0	0	1	0
ENSG00000235481	0	0	0	0
ENSG00000235482	0	0	0	0
ENSG00000235483	0	0	0	0
ENSG00000235485	0	0	0	0
ENSG00000235486	0	0	0	0
ENSG00000235488	0	0	0	0
ENSG00000235489	3	5	1	4
ENSG00000235491	0	0	0	0
ENSG00000235492	0	0	0	0
ENSG00000235493	1	5	3	1
ENSG00000235494	0	0	0	0
ENSG00000235495	0	0	0	0
ENSG00000235497	0	0	0	0
ENSG00000235499	5	9	5	2
ENSG00000235500	0	0	0	0
ENSG00000235501	9	15	14	8
ENSG00000235503	0	0	0	0
ENSG00000235505	0	0	0	0
ENSG00000235508	3	2	7	0
ENSG00000235510	0	0	0	0
ENSG00000235511	0	0	0	0
ENSG00000235512	0	0	0	0
ENSG00000235513	0	0	0	0
ENSG00000235514	0	0	0	0
ENSG00000235518	0	0	0	0
ENSG00000235519	0	0	0	0
ENSG00000235521	0	0	0	0
ENSG00000235522	0	0	0	0
ENSG00000235523	0	0	0	0
ENSG00000235524	0	0	0	0
ENSG00000235525	0	0	0	0
ENSG00000235526	0	0	0	0
ENSG00000235527	1	0	2	0
ENSG00000235529	2	2	5	4
ENSG00000235530	0	4	5	1
ENSG00000235531	0	0	0	0
ENSG00000235532	0	0	0	0
ENSG00000235533	0	0	0	0
ENSG00000235534	0	0	0	0
ENSG00000235535	0	0	0	0
ENSG00000235537	0	0	0	0
ENSG00000235538	0	0	1	0
ENSG00000235539	0	0	0	0
ENSG00000235544	0	0	0	0
ENSG00000235545	0	0	0	0
ENSG00000235546	0	0	0	0
ENSG00000235547	0	0	0	0
ENSG00000235548	0	0	0	1
ENSG00000235549	0	0	0	0
ENSG00000235550	0	0	0	0
ENSG00000235552	93	67	84	62
ENSG00000235554	2	0	1	2
ENSG00000235555	0	0	0	0
ENSG00000235558	0	0	0	0
ENSG00000235559	0	0	0	0
ENSG00000235560	23	31	28	37
ENSG00000235563	0	0	0	0
ENSG00000235564	0	0	0	0
ENSG00000235568	6	10	4	7
ENSG00000235570	0	0	0	0
ENSG00000235571	0	0	0	0
ENSG00000235572	0	0	0	0
ENSG00000235573	0	0	0	0
ENSG00000235574	0	0	0	0
ENSG00000235575	0	0	0	0
ENSG00000235576	0	0	0	0
ENSG00000235578	0	0	0	0
ENSG00000235579	0	0	0	0
ENSG00000235581	0	0	0	0
ENSG00000235582	0	0	0	0
ENSG00000235583	0	0	0	0
ENSG00000235584	0	0	0	0
ENSG00000235586	0	0	0	0
ENSG00000235587	0	0	1	0
ENSG00000235590	0	0	0	0
ENSG00000235592	0	0	0	0
ENSG00000235593	0	0	0	0
ENSG00000235594	0	0	0	0
ENSG00000235595	0	0	0	0
ENSG00000235597	0	0	0	0
ENSG00000235598	0	0	0	0
ENSG00000235601	0	0	0	0
ENSG00000235602	0	0	0	0
ENSG00000235605	6	0	5	1
ENSG00000235606	0	0	0	0
ENSG00000235608	0	0	0	0
ENSG00000235609	10	20	20	26
ENSG00000235610	0	0	0	0
ENSG00000235612	0	0	0	0
ENSG00000235613	0	0	0	0
